"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-11-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-11-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-11-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-01-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-03-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-03-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-03-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-03-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-04-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-04-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-04-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-04-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-04-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-31","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-04-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-04-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-04-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-04-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-04-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-02-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-02-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-02-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-02-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-03-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-03-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-03-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-03-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-03-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-04-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-04-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-04-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-04-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-05-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-05-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-05-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-05-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-06-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-06-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-06-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-06-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-06-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-07-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-07-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-07-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-07-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-08-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-08-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-08-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-08-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-08-31","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2016-09-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-09-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-09-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-09-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-10-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-10-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-10-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-10-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-11-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-11-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-11-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-11-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-11-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-12-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-12-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-12-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-12-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-01-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-01-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-01-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-01-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-02-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-02-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-02-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-02-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-03-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-03-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-03-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-03-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-03-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-04-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-04-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-04-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-04-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2017-05-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
